date,city,state,max_temp_c,min_temp_c,total_snow_cm,sun_hours,moonrise,moonset,sunrise,sunset
2018-12-11 ,Albany,NY,-2,-8,0.0,8.7,10:31:00,20:22:00,07:15:00,16:21:00
2018-12-11 ,Albany,NY,-2,-8,0.0,8.7,10:31:00,20:22:00,07:15:00,16:21:00
2018-12-11 ,Albany,NY,-2,-8,0.0,8.7,10:31:00,20:22:00,07:15:00,16:21:00
2018-12-11 ,Albany,NY,-2,-8,0.0,8.7,10:31:00,20:22:00,07:15:00,16:21:00
2018-12-11 ,Albany,NY,-2,-8,0.0,8.7,10:31:00,20:22:00,07:15:00,16:21:00
2018-12-11 ,Albany,NY,-2,-8,0.0,8.7,10:31:00,20:22:00,07:15:00,16:21:00
2018-12-11 ,Albany,NY,-2,-8,0.0,8.7,10:31:00,20:22:00,07:15:00,16:21:00
2018-12-11 ,Albany,NY,-2,-8,0.0,8.7,10:31:00,20:22:00,07:15:00,16:21:00
2018-12-12 ,Albany,NY,0,-5,0.1,6.9,11:07:00,21:20:00,07:16:00,16:21:00
2018-12-12 ,Albany,NY,0,-5,0.1,6.9,11:07:00,21:20:00,07:16:00,16:21:00
2018-12-12 ,Albany,NY,0,-5,0.1,6.9,11:07:00,21:20:00,07:16:00,16:21:00
2018-12-12 ,Albany,NY,0,-5,0.1,6.9,11:07:00,21:20:00,07:16:00,16:21:00
2018-12-12 ,Albany,NY,0,-5,0.1,6.9,11:07:00,21:20:00,07:16:00,16:21:00
2018-12-12 ,Albany,NY,0,-5,0.1,6.9,11:07:00,21:20:00,07:16:00,16:21:00
2018-12-12 ,Albany,NY,0,-5,0.1,6.9,11:07:00,21:20:00,07:16:00,16:21:00
2018-12-12 ,Albany,NY,0,-5,0.1,6.9,11:07:00,21:20:00,07:16:00,16:21:00
2018-12-13 ,Albany,NY,-3,-7,0.2,3.4,11:38:00,22:19:00,07:17:00,16:21:00
2018-12-13 ,Albany,NY,-3,-7,0.2,3.4,11:38:00,22:19:00,07:17:00,16:21:00
2018-12-13 ,Albany,NY,-3,-7,0.2,3.4,11:38:00,22:19:00,07:17:00,16:21:00
2018-12-13 ,Albany,NY,-3,-7,0.2,3.4,11:38:00,22:19:00,07:17:00,16:21:00
2018-12-13 ,Albany,NY,-3,-7,0.2,3.4,11:38:00,22:19:00,07:17:00,16:21:00
2018-12-13 ,Albany,NY,-3,-7,0.2,3.4,11:38:00,22:19:00,07:17:00,16:21:00
2018-12-13 ,Albany,NY,-3,-7,0.2,3.4,11:38:00,22:19:00,07:17:00,16:21:00
2018-12-13 ,Albany,NY,-3,-7,0.2,3.4,11:38:00,22:19:00,07:17:00,16:21:00
2018-12-14 ,Albany,NY,4,-3,0.0,3.4,12:06:00,23:18:00,07:18:00,16:22:00
2018-12-14 ,Albany,NY,4,-3,0.0,3.4,12:06:00,23:18:00,07:18:00,16:22:00
2018-12-14 ,Albany,NY,4,-3,0.0,3.4,12:06:00,23:18:00,07:18:00,16:22:00
2018-12-14 ,Albany,NY,4,-3,0.0,3.4,12:06:00,23:18:00,07:18:00,16:22:00
2018-12-14 ,Albany,NY,4,-3,0.0,3.4,12:06:00,23:18:00,07:18:00,16:22:00
2018-12-14 ,Albany,NY,4,-3,0.0,3.4,12:06:00,23:18:00,07:18:00,16:22:00
2018-12-14 ,Albany,NY,4,-3,0.0,3.4,12:06:00,23:18:00,07:18:00,16:22:00
2018-12-14 ,Albany,NY,4,-3,0.0,3.4,12:06:00,23:18:00,07:18:00,16:22:00
2018-12-16 ,Albany,NY,0,-2,0.0,3.4,12:59:00,00:18:00,07:19:00,16:22:00
2018-12-16 ,Albany,NY,0,-2,0.0,3.4,12:59:00,00:18:00,07:19:00,16:22:00
2018-12-16 ,Albany,NY,0,-2,0.0,3.4,12:59:00,00:18:00,07:19:00,16:22:00
2018-12-16 ,Albany,NY,0,-2,0.0,3.4,12:59:00,00:18:00,07:19:00,16:22:00
2018-12-16 ,Albany,NY,0,-2,0.0,3.4,12:59:00,00:18:00,07:19:00,16:22:00
2018-12-16 ,Albany,NY,0,-2,0.0,3.4,12:59:00,00:18:00,07:19:00,16:22:00
2018-12-16 ,Albany,NY,0,-2,0.0,3.4,12:59:00,00:18:00,07:19:00,16:22:00
2018-12-16 ,Albany,NY,0,-2,0.0,3.4,12:59:00,00:18:00,07:19:00,16:22:00
2018-12-17 ,Albany,NY,2,-2,0.3,5.2,13:25:00,01:20:00,07:20:00,16:23:00
2018-12-17 ,Albany,NY,2,-2,0.3,5.2,13:25:00,01:20:00,07:20:00,16:23:00
2018-12-17 ,Albany,NY,2,-2,0.3,5.2,13:25:00,01:20:00,07:20:00,16:23:00
2018-12-17 ,Albany,NY,2,-2,0.3,5.2,13:25:00,01:20:00,07:20:00,16:23:00
2018-12-17 ,Albany,NY,2,-2,0.3,5.2,13:25:00,01:20:00,07:20:00,16:23:00
2018-12-17 ,Albany,NY,2,-2,0.3,5.2,13:25:00,01:20:00,07:20:00,16:23:00
2018-12-17 ,Albany,NY,2,-2,0.3,5.2,13:25:00,01:20:00,07:20:00,16:23:00
2018-12-17 ,Albany,NY,2,-2,0.3,5.2,13:25:00,01:20:00,07:20:00,16:23:00
2018-12-18 ,Albany,NY,-5,-9,0.0,8.7,13:54:00,02:24:00,07:20:00,16:23:00
2018-12-18 ,Albany,NY,-5,-9,0.0,8.7,13:54:00,02:24:00,07:20:00,16:23:00
2018-12-18 ,Albany,NY,-5,-9,0.0,8.7,13:54:00,02:24:00,07:20:00,16:23:00
2018-12-18 ,Albany,NY,-5,-9,0.0,8.7,13:54:00,02:24:00,07:20:00,16:23:00
2018-12-18 ,Albany,NY,-5,-9,0.0,8.7,13:54:00,02:24:00,07:20:00,16:23:00
2018-12-18 ,Albany,NY,-5,-9,0.0,8.7,13:54:00,02:24:00,07:20:00,16:23:00
2018-12-18 ,Albany,NY,-5,-9,0.0,8.7,13:54:00,02:24:00,07:20:00,16:23:00
2018-12-18 ,Albany,NY,-5,-9,0.0,8.7,13:54:00,02:24:00,07:20:00,16:23:00
2018-12-19 ,Albany,NY,0,-9,0.0,6.9,14:25:00,03:31:00,07:21:00,16:23:00
2018-12-19 ,Albany,NY,0,-9,0.0,6.9,14:25:00,03:31:00,07:21:00,16:23:00
2018-12-19 ,Albany,NY,0,-9,0.0,6.9,14:25:00,03:31:00,07:21:00,16:23:00
2018-12-19 ,Albany,NY,0,-9,0.0,6.9,14:25:00,03:31:00,07:21:00,16:23:00
2018-12-19 ,Albany,NY,0,-9,0.0,6.9,14:25:00,03:31:00,07:21:00,16:23:00
2018-12-19 ,Albany,NY,0,-9,0.0,6.9,14:25:00,03:31:00,07:21:00,16:23:00
2018-12-19 ,Albany,NY,0,-9,0.0,6.9,14:25:00,03:31:00,07:21:00,16:23:00
2018-12-19 ,Albany,NY,0,-9,0.0,6.9,14:25:00,03:31:00,07:21:00,16:23:00
2018-12-20 ,Albany,NY,5,-3,0.0,8.7,15:02:00,04:39:00,07:22:00,16:24:00
2018-12-20 ,Albany,NY,5,-3,0.0,8.7,15:02:00,04:39:00,07:22:00,16:24:00
2018-12-20 ,Albany,NY,5,-3,0.0,8.7,15:02:00,04:39:00,07:22:00,16:24:00
2018-12-20 ,Albany,NY,5,-3,0.0,8.7,15:02:00,04:39:00,07:22:00,16:24:00
2018-12-20 ,Albany,NY,5,-3,0.0,8.7,15:02:00,04:39:00,07:22:00,16:24:00
2018-12-20 ,Albany,NY,5,-3,0.0,8.7,15:02:00,04:39:00,07:22:00,16:24:00
2018-12-20 ,Albany,NY,5,-3,0.0,8.7,15:02:00,04:39:00,07:22:00,16:24:00
2018-12-20 ,Albany,NY,5,-3,0.0,8.7,15:02:00,04:39:00,07:22:00,16:24:00
2018-12-21 ,Albany,NY,13,3,0.0,5.2,15:47:00,05:51:00,07:22:00,16:24:00
2018-12-21 ,Albany,NY,13,3,0.0,5.2,15:47:00,05:51:00,07:22:00,16:24:00
2018-12-21 ,Albany,NY,13,3,0.0,5.2,15:47:00,05:51:00,07:22:00,16:24:00
2018-12-21 ,Albany,NY,13,3,0.0,5.2,15:47:00,05:51:00,07:22:00,16:24:00
2018-12-21 ,Albany,NY,13,3,0.0,5.2,15:47:00,05:51:00,07:22:00,16:24:00
2018-12-21 ,Albany,NY,13,3,0.0,5.2,15:47:00,05:51:00,07:22:00,16:24:00
2018-12-21 ,Albany,NY,13,3,0.0,5.2,15:47:00,05:51:00,07:22:00,16:24:00
2018-12-21 ,Albany,NY,13,3,0.0,5.2,15:47:00,05:51:00,07:22:00,16:24:00
2018-12-22 ,Albany,NY,11,0,0.5,3.4,16:39:00,07:00:00,07:23:00,16:25:00
2018-12-22 ,Albany,NY,11,0,0.5,3.4,16:39:00,07:00:00,07:23:00,16:25:00
2018-12-22 ,Albany,NY,11,0,0.5,3.4,16:39:00,07:00:00,07:23:00,16:25:00
2018-12-22 ,Albany,NY,11,0,0.5,3.4,16:39:00,07:00:00,07:23:00,16:25:00
2018-12-22 ,Albany,NY,11,0,0.5,3.4,16:39:00,07:00:00,07:23:00,16:25:00
2018-12-22 ,Albany,NY,11,0,0.5,3.4,16:39:00,07:00:00,07:23:00,16:25:00
2018-12-22 ,Albany,NY,11,0,0.5,3.4,16:39:00,07:00:00,07:23:00,16:25:00
2018-12-22 ,Albany,NY,11,0,0.5,3.4,16:39:00,07:00:00,07:23:00,16:25:00
2018-12-23 ,Albany,NY,1,-3,0.0,8.7,17:42:00,08:06:00,07:23:00,16:25:00
2018-12-23 ,Albany,NY,1,-3,0.0,8.7,17:42:00,08:06:00,07:23:00,16:25:00
2018-12-23 ,Albany,NY,1,-3,0.0,8.7,17:42:00,08:06:00,07:23:00,16:25:00
2018-12-23 ,Albany,NY,1,-3,0.0,8.7,17:42:00,08:06:00,07:23:00,16:25:00
2018-12-23 ,Albany,NY,1,-3,0.0,8.7,17:42:00,08:06:00,07:23:00,16:25:00
2018-12-23 ,Albany,NY,1,-3,0.0,8.7,17:42:00,08:06:00,07:23:00,16:25:00
2018-12-23 ,Albany,NY,1,-3,0.0,8.7,17:42:00,08:06:00,07:23:00,16:25:00
2018-12-23 ,Albany,NY,1,-3,0.0,8.7,17:42:00,08:06:00,07:23:00,16:25:00
2018-12-24 ,Albany,NY,2,-8,0.8,5.2,18:51:00,09:04:00,07:24:00,16:26:00
2018-12-24 ,Albany,NY,2,-8,0.8,5.2,18:51:00,09:04:00,07:24:00,16:26:00
2018-12-24 ,Albany,NY,2,-8,0.8,5.2,18:51:00,09:04:00,07:24:00,16:26:00
2018-12-24 ,Albany,NY,2,-8,0.8,5.2,18:51:00,09:04:00,07:24:00,16:26:00
2018-12-24 ,Albany,NY,2,-8,0.8,5.2,18:51:00,09:04:00,07:24:00,16:26:00
2018-12-24 ,Albany,NY,2,-8,0.8,5.2,18:51:00,09:04:00,07:24:00,16:26:00
2018-12-24 ,Albany,NY,2,-8,0.8,5.2,18:51:00,09:04:00,07:24:00,16:26:00
2018-12-24 ,Albany,NY,2,-8,0.8,5.2,18:51:00,09:04:00,07:24:00,16:26:00
2018-12-25 ,Albany,NY,-1,-5,0.0,8.7,20:05:00,09:54:00,07:24:00,16:27:00
2018-12-25 ,Albany,NY,-1,-5,0.0,8.7,20:05:00,09:54:00,07:24:00,16:27:00
2018-12-25 ,Albany,NY,-1,-5,0.0,8.7,20:05:00,09:54:00,07:24:00,16:27:00
2018-12-25 ,Albany,NY,-1,-5,0.0,8.7,20:05:00,09:54:00,07:24:00,16:27:00
2018-12-25 ,Albany,NY,-1,-5,0.0,8.7,20:05:00,09:54:00,07:24:00,16:27:00
2018-12-25 ,Albany,NY,-1,-5,0.0,8.7,20:05:00,09:54:00,07:24:00,16:27:00
2018-12-25 ,Albany,NY,-1,-5,0.0,8.7,20:05:00,09:54:00,07:24:00,16:27:00
2018-12-25 ,Albany,NY,-1,-5,0.0,8.7,20:05:00,09:54:00,07:24:00,16:27:00
2018-12-26 ,Albany,NY,0,-6,0.0,5.2,21:19:00,10:36:00,07:24:00,16:27:00
2018-12-26 ,Albany,NY,0,-6,0.0,5.2,21:19:00,10:36:00,07:24:00,16:27:00
2018-12-26 ,Albany,NY,0,-6,0.0,5.2,21:19:00,10:36:00,07:24:00,16:27:00
2018-12-26 ,Albany,NY,0,-6,0.0,5.2,21:19:00,10:36:00,07:24:00,16:27:00
2018-12-26 ,Albany,NY,0,-6,0.0,5.2,21:19:00,10:36:00,07:24:00,16:27:00
2018-12-26 ,Albany,NY,0,-6,0.0,5.2,21:19:00,10:36:00,07:24:00,16:27:00
2018-12-26 ,Albany,NY,0,-6,0.0,5.2,21:19:00,10:36:00,07:24:00,16:27:00
2018-12-26 ,Albany,NY,0,-6,0.0,5.2,21:19:00,10:36:00,07:24:00,16:27:00
2018-12-27 ,Albany,NY,-1,-5,0.0,6.9,22:31:00,11:13:00,07:25:00,16:28:00
2018-12-27 ,Albany,NY,-1,-5,0.0,6.9,22:31:00,11:13:00,07:25:00,16:28:00
2018-12-27 ,Albany,NY,-1,-5,0.0,6.9,22:31:00,11:13:00,07:25:00,16:28:00
2018-12-27 ,Albany,NY,-1,-5,0.0,6.9,22:31:00,11:13:00,07:25:00,16:28:00
2018-12-27 ,Albany,NY,-1,-5,0.0,6.9,22:31:00,11:13:00,07:25:00,16:28:00
2018-12-27 ,Albany,NY,-1,-5,0.0,6.9,22:31:00,11:13:00,07:25:00,16:28:00
2018-12-27 ,Albany,NY,-1,-5,0.0,6.9,22:31:00,11:13:00,07:25:00,16:28:00
2018-12-27 ,Albany,NY,-1,-5,0.0,6.9,22:31:00,11:13:00,07:25:00,16:28:00
2018-12-28 ,Albany,NY,7,-1,0.0,3.4,23:42:00,11:44:00,07:25:00,16:29:00
2018-12-28 ,Albany,NY,7,-1,0.0,3.4,23:42:00,11:44:00,07:25:00,16:29:00
2018-12-28 ,Albany,NY,7,-1,0.0,3.4,23:42:00,11:44:00,07:25:00,16:29:00
2018-12-28 ,Albany,NY,7,-1,0.0,3.4,23:42:00,11:44:00,07:25:00,16:29:00
2018-12-28 ,Albany,NY,7,-1,0.0,3.4,23:42:00,11:44:00,07:25:00,16:29:00
2018-12-28 ,Albany,NY,7,-1,0.0,3.4,23:42:00,11:44:00,07:25:00,16:29:00
2018-12-28 ,Albany,NY,7,-1,0.0,3.4,23:42:00,11:44:00,07:25:00,16:29:00
2018-12-28 ,Albany,NY,7,-1,0.0,3.4,23:42:00,11:44:00,07:25:00,16:29:00
2018-12-30 ,Albany,NY,-1,-5,0.0,3.4,00:49:00,12:42:00,07:25:00,16:30:00
2018-12-30 ,Albany,NY,-1,-5,0.0,3.4,00:49:00,12:42:00,07:25:00,16:30:00
2018-12-30 ,Albany,NY,-1,-5,0.0,3.4,00:49:00,12:42:00,07:25:00,16:30:00
2018-12-30 ,Albany,NY,-1,-5,0.0,3.4,00:49:00,12:42:00,07:25:00,16:30:00
2018-12-30 ,Albany,NY,-1,-5,0.0,3.4,00:49:00,12:42:00,07:25:00,16:30:00
2018-12-30 ,Albany,NY,-1,-5,0.0,3.4,00:49:00,12:42:00,07:25:00,16:30:00
2018-12-30 ,Albany,NY,-1,-5,0.0,3.4,00:49:00,12:42:00,07:25:00,16:30:00
2018-12-30 ,Albany,NY,-1,-5,0.0,3.4,00:49:00,12:42:00,07:25:00,16:30:00
2018-12-31 ,Albany,NY,3,-6,0.0,5.2,01:56:00,13:12:00,07:25:00,16:31:00
2018-12-31 ,Albany,NY,3,-6,0.0,5.2,01:56:00,13:12:00,07:25:00,16:31:00
2018-12-31 ,Albany,NY,3,-6,0.0,5.2,01:56:00,13:12:00,07:25:00,16:31:00
2018-12-31 ,Albany,NY,3,-6,0.0,5.2,01:56:00,13:12:00,07:25:00,16:31:00
2018-12-31 ,Albany,NY,3,-6,0.0,5.2,01:56:00,13:12:00,07:25:00,16:31:00
2018-12-31 ,Albany,NY,3,-6,0.0,5.2,01:56:00,13:12:00,07:25:00,16:31:00
2018-12-31 ,Albany,NY,3,-6,0.0,5.2,01:56:00,13:12:00,07:25:00,16:31:00
2018-12-31 ,Albany,NY,3,-6,0.0,5.2,01:56:00,13:12:00,07:25:00,16:31:00
2019-01-01 ,Albany,NY,7,4,0.0,5.2,03:01:00,13:43:00,07:26:00,16:32:00
2019-01-01 ,Albany,NY,7,4,0.0,5.2,03:01:00,13:43:00,07:26:00,16:32:00
2019-01-01 ,Albany,NY,7,4,0.0,5.2,03:01:00,13:43:00,07:26:00,16:32:00
2019-01-01 ,Albany,NY,7,4,0.0,5.2,03:01:00,13:43:00,07:26:00,16:32:00
2019-01-01 ,Albany,NY,7,4,0.0,5.2,03:01:00,13:43:00,07:26:00,16:32:00
2019-01-01 ,Albany,NY,7,4,0.0,5.2,03:01:00,13:43:00,07:26:00,16:32:00
2019-01-01 ,Albany,NY,7,4,0.0,5.2,03:01:00,13:43:00,07:26:00,16:32:00
2019-01-01 ,Albany,NY,7,4,0.0,5.2,03:01:00,13:43:00,07:26:00,16:32:00
2019-01-02 ,Albany,NY,0,-6,0.0,8.7,04:05:00,14:16:00,07:26:00,16:33:00
2019-01-02 ,Albany,NY,0,-6,0.0,8.7,04:05:00,14:16:00,07:26:00,16:33:00
2019-01-02 ,Albany,NY,0,-6,0.0,8.7,04:05:00,14:16:00,07:26:00,16:33:00
2019-01-02 ,Albany,NY,0,-6,0.0,8.7,04:05:00,14:16:00,07:26:00,16:33:00
2019-01-02 ,Albany,NY,0,-6,0.0,8.7,04:05:00,14:16:00,07:26:00,16:33:00
2019-01-02 ,Albany,NY,0,-6,0.0,8.7,04:05:00,14:16:00,07:26:00,16:33:00
2019-01-02 ,Albany,NY,0,-6,0.0,8.7,04:05:00,14:16:00,07:26:00,16:33:00
2019-01-02 ,Albany,NY,0,-6,0.0,8.7,04:05:00,14:16:00,07:26:00,16:33:00
2019-01-03 ,Albany,NY,2,-4,0.2,5.2,05:07:00,14:55:00,07:26:00,16:34:00
2019-01-03 ,Albany,NY,2,-4,0.2,5.2,05:07:00,14:55:00,07:26:00,16:34:00
2019-01-03 ,Albany,NY,2,-4,0.2,5.2,05:07:00,14:55:00,07:26:00,16:34:00
2019-01-03 ,Albany,NY,2,-4,0.2,5.2,05:07:00,14:55:00,07:26:00,16:34:00
2019-01-03 ,Albany,NY,2,-4,0.2,5.2,05:07:00,14:55:00,07:26:00,16:34:00
2019-01-03 ,Albany,NY,2,-4,0.2,5.2,05:07:00,14:55:00,07:26:00,16:34:00
2019-01-03 ,Albany,NY,2,-4,0.2,5.2,05:07:00,14:55:00,07:26:00,16:34:00
2019-01-03 ,Albany,NY,2,-4,0.2,5.2,05:07:00,14:55:00,07:26:00,16:34:00
2019-01-04 ,Albany,NY,6,0,0.0,8.7,06:05:00,15:38:00,07:26:00,16:35:00
2019-01-04 ,Albany,NY,6,0,0.0,8.7,06:05:00,15:38:00,07:26:00,16:35:00
2019-01-04 ,Albany,NY,6,0,0.0,8.7,06:05:00,15:38:00,07:26:00,16:35:00
2019-01-04 ,Albany,NY,6,0,0.0,8.7,06:05:00,15:38:00,07:26:00,16:35:00
2019-01-04 ,Albany,NY,6,0,0.0,8.7,06:05:00,15:38:00,07:26:00,16:35:00
2019-01-04 ,Albany,NY,6,0,0.0,8.7,06:05:00,15:38:00,07:26:00,16:35:00
2019-01-04 ,Albany,NY,6,0,0.0,8.7,06:05:00,15:38:00,07:26:00,16:35:00
2019-01-04 ,Albany,NY,6,0,0.0,8.7,06:05:00,15:38:00,07:26:00,16:35:00
2019-01-05 ,Albany,NY,3,1,0.0,3.4,06:59:00,16:25:00,07:26:00,16:36:00
2019-01-05 ,Albany,NY,3,1,0.0,3.4,06:59:00,16:25:00,07:26:00,16:36:00
2019-01-05 ,Albany,NY,3,1,0.0,3.4,06:59:00,16:25:00,07:26:00,16:36:00
2019-01-05 ,Albany,NY,3,1,0.0,3.4,06:59:00,16:25:00,07:26:00,16:36:00
2019-01-05 ,Albany,NY,3,1,0.0,3.4,06:59:00,16:25:00,07:26:00,16:36:00
2019-01-05 ,Albany,NY,3,1,0.0,3.4,06:59:00,16:25:00,07:26:00,16:36:00
2019-01-05 ,Albany,NY,3,1,0.0,3.4,06:59:00,16:25:00,07:26:00,16:36:00
2019-01-05 ,Albany,NY,3,1,0.0,3.4,06:59:00,16:25:00,07:26:00,16:36:00
2019-01-06 ,Albany,NY,3,2,0.4,3.4,07:48:00,17:18:00,07:25:00,16:37:00
2019-01-06 ,Albany,NY,3,2,0.4,3.4,07:48:00,17:18:00,07:25:00,16:37:00
2019-01-06 ,Albany,NY,3,2,0.4,3.4,07:48:00,17:18:00,07:25:00,16:37:00
2019-01-06 ,Albany,NY,3,2,0.4,3.4,07:48:00,17:18:00,07:25:00,16:37:00
2019-01-06 ,Albany,NY,3,2,0.4,3.4,07:48:00,17:18:00,07:25:00,16:37:00
2019-01-06 ,Albany,NY,3,2,0.4,3.4,07:48:00,17:18:00,07:25:00,16:37:00
2019-01-06 ,Albany,NY,3,2,0.4,3.4,07:48:00,17:18:00,07:25:00,16:37:00
2019-01-06 ,Albany,NY,3,2,0.4,3.4,07:48:00,17:18:00,07:25:00,16:37:00
2019-01-07 ,Albany,NY,-2,-9,0.0,5.2,08:30:00,18:13:00,07:25:00,16:38:00
2019-01-07 ,Albany,NY,-2,-9,0.0,5.2,08:30:00,18:13:00,07:25:00,16:38:00
2019-01-07 ,Albany,NY,-2,-9,0.0,5.2,08:30:00,18:13:00,07:25:00,16:38:00
2019-01-07 ,Albany,NY,-2,-9,0.0,5.2,08:30:00,18:13:00,07:25:00,16:38:00
2019-01-07 ,Albany,NY,-2,-9,0.0,5.2,08:30:00,18:13:00,07:25:00,16:38:00
2019-01-07 ,Albany,NY,-2,-9,0.0,5.2,08:30:00,18:13:00,07:25:00,16:38:00
2019-01-07 ,Albany,NY,-2,-9,0.0,5.2,08:30:00,18:13:00,07:25:00,16:38:00
2019-01-07 ,Albany,NY,-2,-9,0.0,5.2,08:30:00,18:13:00,07:25:00,16:38:00
2019-01-08 ,Albany,NY,4,0,0.9,5.2,09:07:00,19:11:00,07:25:00,16:39:00
2019-01-08 ,Albany,NY,4,0,0.9,5.2,09:07:00,19:11:00,07:25:00,16:39:00
2019-01-08 ,Albany,NY,4,0,0.9,5.2,09:07:00,19:11:00,07:25:00,16:39:00
2019-01-08 ,Albany,NY,4,0,0.9,5.2,09:07:00,19:11:00,07:25:00,16:39:00
2019-01-08 ,Albany,NY,4,0,0.9,5.2,09:07:00,19:11:00,07:25:00,16:39:00
2019-01-08 ,Albany,NY,4,0,0.9,5.2,09:07:00,19:11:00,07:25:00,16:39:00
2019-01-08 ,Albany,NY,4,0,0.9,5.2,09:07:00,19:11:00,07:25:00,16:39:00
2019-01-08 ,Albany,NY,4,0,0.9,5.2,09:07:00,19:11:00,07:25:00,16:39:00
2019-01-09 ,Albany,NY,1,-2,0.0,3.4,09:40:00,20:09:00,07:25:00,16:40:00
2019-01-09 ,Albany,NY,1,-2,0.0,3.4,09:40:00,20:09:00,07:25:00,16:40:00
2019-01-09 ,Albany,NY,1,-2,0.0,3.4,09:40:00,20:09:00,07:25:00,16:40:00
2019-01-09 ,Albany,NY,1,-2,0.0,3.4,09:40:00,20:09:00,07:25:00,16:40:00
2019-01-09 ,Albany,NY,1,-2,0.0,3.4,09:40:00,20:09:00,07:25:00,16:40:00
2019-01-09 ,Albany,NY,1,-2,0.0,3.4,09:40:00,20:09:00,07:25:00,16:40:00
2019-01-09 ,Albany,NY,1,-2,0.0,3.4,09:40:00,20:09:00,07:25:00,16:40:00
2019-01-09 ,Albany,NY,1,-2,0.0,3.4,09:40:00,20:09:00,07:25:00,16:40:00
2019-01-10 ,Albany,NY,-1,-3,1.8,3.4,10:09:00,21:08:00,07:25:00,16:41:00
2019-01-10 ,Albany,NY,-1,-3,1.8,3.4,10:09:00,21:08:00,07:25:00,16:41:00
2019-01-10 ,Albany,NY,-1,-3,1.8,3.4,10:09:00,21:08:00,07:25:00,16:41:00
2019-01-10 ,Albany,NY,-1,-3,1.8,3.4,10:09:00,21:08:00,07:25:00,16:41:00
2019-01-10 ,Albany,NY,-1,-3,1.8,3.4,10:09:00,21:08:00,07:25:00,16:41:00
2019-01-10 ,Albany,NY,-1,-3,1.8,3.4,10:09:00,21:08:00,07:25:00,16:41:00
2019-01-10 ,Albany,NY,-1,-3,1.8,3.4,10:09:00,21:08:00,07:25:00,16:41:00
2019-01-10 ,Albany,NY,-1,-3,1.8,3.4,10:09:00,21:08:00,07:25:00,16:41:00
2019-01-11 ,Albany,NY,-8,-10,0.0,8.7,10:35:00,22:07:00,07:24:00,16:42:00
2019-01-11 ,Albany,NY,-8,-10,0.0,8.7,10:35:00,22:07:00,07:24:00,16:42:00
2019-01-11 ,Albany,NY,-8,-10,0.0,8.7,10:35:00,22:07:00,07:24:00,16:42:00
2019-01-11 ,Albany,NY,-8,-10,0.0,8.7,10:35:00,22:07:00,07:24:00,16:42:00
2019-01-11 ,Albany,NY,-8,-10,0.0,8.7,10:35:00,22:07:00,07:24:00,16:42:00
2019-01-11 ,Albany,NY,-8,-10,0.0,8.7,10:35:00,22:07:00,07:24:00,16:42:00
2019-01-11 ,Albany,NY,-8,-10,0.0,8.7,10:35:00,22:07:00,07:24:00,16:42:00
2019-01-11 ,Albany,NY,-8,-10,0.0,8.7,10:35:00,22:07:00,07:24:00,16:42:00
2019-01-12 ,Albany,NY,-6,-12,0.0,6.9,11:01:00,23:07:00,07:24:00,16:43:00
2019-01-12 ,Albany,NY,-6,-12,0.0,6.9,11:01:00,23:07:00,07:24:00,16:43:00
2019-01-12 ,Albany,NY,-6,-12,0.0,6.9,11:01:00,23:07:00,07:24:00,16:43:00
2019-01-12 ,Albany,NY,-6,-12,0.0,6.9,11:01:00,23:07:00,07:24:00,16:43:00
2019-01-12 ,Albany,NY,-6,-12,0.0,6.9,11:01:00,23:07:00,07:24:00,16:43:00
2019-01-12 ,Albany,NY,-6,-12,0.0,6.9,11:01:00,23:07:00,07:24:00,16:43:00
2019-01-12 ,Albany,NY,-6,-12,0.0,6.9,11:01:00,23:07:00,07:24:00,16:43:00
2019-01-12 ,Albany,NY,-6,-12,0.0,6.9,11:01:00,23:07:00,07:24:00,16:43:00
2019-01-14 ,Albany,NY,-4,-14,0.0,8.7,11:53:00,00:08:00,07:23:00,16:45:00
2019-01-14 ,Albany,NY,-4,-14,0.0,8.7,11:53:00,00:08:00,07:23:00,16:45:00
2019-01-14 ,Albany,NY,-4,-14,0.0,8.7,11:53:00,00:08:00,07:23:00,16:45:00
2019-01-14 ,Albany,NY,-4,-14,0.0,8.7,11:53:00,00:08:00,07:23:00,16:45:00
2019-01-14 ,Albany,NY,-4,-14,0.0,8.7,11:53:00,00:08:00,07:23:00,16:45:00
2019-01-14 ,Albany,NY,-4,-14,0.0,8.7,11:53:00,00:08:00,07:23:00,16:45:00
2019-01-14 ,Albany,NY,-4,-14,0.0,8.7,11:53:00,00:08:00,07:23:00,16:45:00
2019-01-14 ,Albany,NY,-4,-14,0.0,8.7,11:53:00,00:08:00,07:23:00,16:45:00
2019-01-15 ,Albany,NY,-2,-10,0.0,3.5,12:22:00,01:12:00,07:23:00,16:46:00
2019-01-15 ,Albany,NY,-2,-10,0.0,3.5,12:22:00,01:12:00,07:23:00,16:46:00
2019-01-15 ,Albany,NY,-2,-10,0.0,3.5,12:22:00,01:12:00,07:23:00,16:46:00
2019-01-15 ,Albany,NY,-2,-10,0.0,3.5,12:22:00,01:12:00,07:23:00,16:46:00
2019-01-15 ,Albany,NY,-2,-10,0.0,3.5,12:22:00,01:12:00,07:23:00,16:46:00
2019-01-15 ,Albany,NY,-2,-10,0.0,3.5,12:22:00,01:12:00,07:23:00,16:46:00
